id,acronym,color_hex_triplet,name,graph_order,parent_structure_id,structure_id_path,parcellation_index
918,ENTl,32B825,"Entorhinal area, lateral part",494,909,/997/8/567/688/695/1089/822/909/918/,908
1121,ENTl1,32B825,"Entorhinal area, lateral part, layer 1",495,918,/997/8/567/688/695/1089/822/909/918/1121/,1109
20,ENTl2,32B825,"Entorhinal area, lateral part, layer 2",496,918,/997/8/567/688/695/1089/822/909/918/20/,18
999,ENTl2/3,32B825,"Entorhinal area, lateral part, layer 2/3",497,918,/997/8/567/688/695/1089/822/909/918/999/,989
715,ENTl2a,32B825,"Entorhinal area, lateral part, layer 2a",498,918,/997/8/567/688/695/1089/822/909/918/715/,705
764,ENTl2b,32B825,"Entorhinal area, lateral part, layer 2b",499,918,/997/8/567/688/695/1089/822/909/918/764/,754
52,ENTl3,32B825,"Entorhinal area, lateral part, layer 3",500,918,/997/8/567/688/695/1089/822/909/918/52/,47
92,ENTl4,32B825,"Entorhinal area, lateral part, layer 4",501,918,/997/8/567/688/695/1089/822/909/918/92/,87
312,ENTl4/5,32B825,"Entorhinal area, lateral part, layer 4/5",502,918,/997/8/567/688/695/1089/822/909/918/312/,302
139,ENTl5,32B825,"Entorhinal area, lateral part, layer 5",503,918,/997/8/567/688/695/1089/822/909/918/139/,134
387,ENTl5/6,32B825,"Entorhinal area, lateral part, layer 5/6",504,918,/997/8/567/688/695/1089/822/909/918/387/,377
28,ENTl6a,32B825,"Entorhinal area, lateral part, layer 6a",505,918,/997/8/567/688/695/1089/822/909/918/28/,25
60,ENTl6b,32B825,"Entorhinal area, lateral part, layer 6b",506,918,/997/8/567/688/695/1089/822/909/918/60/,55
926,ENTm,32B825,"Entorhinal area, medial part, dorsal zone",507,909,/997/8/567/688/695/1089/822/909/926/,916
526,ENTm1,32B825,"Entorhinal area, medial part, dorsal zone, layer 1",508,926,/997/8/567/688/695/1089/822/909/926/526/,516
543,ENTm2,32B825,"Entorhinal area, medial part, dorsal zone, layer 2",509,926,/997/8/567/688/695/1089/822/909/926/543/,533
468,ENTm2a,32B825,"Entorhinal area, medial part, dorsal zone, layer 2a",510,926,/997/8/567/688/695/1089/822/909/926/468/,458
508,ENTm2b,32B825,"Entorhinal area, medial part, dorsal zone, layer 2b",511,926,/997/8/567/688/695/1089/822/909/926/508/,498
664,ENTm3,32B825,"Entorhinal area, medial part, dorsal zone, layer 3",512,926,/997/8/567/688/695/1089/822/909/926/664/,654
712,ENTm4,32B825,"Entorhinal area, medial part, dorsal zone, layer 4",513,926,/997/8/567/688/695/1089/822/909/926/712/,702
727,ENTm5,32B825,"Entorhinal area, medial part, dorsal zone, layer 5",514,926,/997/8/567/688/695/1089/822/909/926/727/,717
550,ENTm5/6,32B825,"Entorhinal area, medial part, dorsal zone, layer 5/6",515,926,/997/8/567/688/695/1089/822/909/926/550/,540
743,ENTm6,32B825,"Entorhinal area, medial part, dorsal zone, layer 6",516,926,/997/8/567/688/695/1089/822/909/926/743/,733
934,ENTmv,32B825,"Entorhinal area, medial part, ventral zone",517,909,/997/8/567/688/695/1089/822/909/934/,924
259,ENTmv1,32B825,"Entorhinal area, medial part, ventral zone, layer 1",518,934,/997/8/567/688/695/1089/822/909/934/259/,252
324,ENTmv2,32B825,"Entorhinal area, medial part, ventral zone, layer 2",519,934,/997/8/567/688/695/1089/822/909/934/324/,314
371,ENTmv3,32B825,"Entorhinal area, medial part, ventral zone, layer 3",520,934,/997/8/567/688/695/1089/822/909/934/371/,361
419,ENTmv4,32B825,"Entorhinal area, medial part, ventral zone, layer 4",521,934,/997/8/567/688/695/1089/822/909/934/419/,409
1133,ENTmv5/6,32B825,"Entorhinal area, medial part, ventral zone, layer 5/6",522,934,/997/8/567/688/695/1089/822/909/934/1133/,1119
843,PAR,72D569,Parasubiculum,523,822,/997/8/567/688/695/1089/822/843/,833
10693,PAR1,72D569,"Parasubiculum, layer 1",524,843,/997/8/567/688/695/1089/822/843/10693/,1149
10694,PAR2,72D569,"Parasubiculum, layer 2",525,843,/997/8/567/688/695/1089/822/843/10694/,1150
10695,PAR3,72D569,"Parasubiculum, layer 3",526,843,/997/8/567/688/695/1089/822/843/10695/,1151
1037,POST,48C83C,Postsubiculum,527,822,/997/8/567/688/695/1089/822/1037/,1026
10696,POST1,48C83C,"Postsubiculum, layer 1",528,1037,/997/8/567/688/695/1089/822/1037/10696/,1152
10697,POST2,48C83C,"Postsubiculum, layer 2",529,1037,/997/8/567/688/695/1089/822/1037/10697/,1153
10698,POST3,48C83C,"Postsubiculum, layer 3",530,1037,/997/8/567/688/695/1089/822/1037/10698/,1154
1084,PRE,59B947,Presubiculum,531,822,/997/8/567/688/695/1089/822/1084/,1073
10699,PRE1,59B947,"Presubiculum, layer 1",532,1084,/997/8/567/688/695/1089/822/1084/10699/,1155
10700,PRE2,59B947,"Presubiculum, layer 2",533,1084,/997/8/567/688/695/1089/822/1084/10700/,1156
10701,PRE3,59B947,"Presubiculum, layer 3",534,1084,/997/8/567/688/695/1089/822/1084/10701/,1157
502,SUB,4FC244,Subiculum,535,822,/997/8/567/688/695/1089/822/502/,492
509,SUBd,4FC244,"Subiculum, dorsal part",536,502,/997/8/567/688/695/1089/822/502/509/,499
829,SUBd-m,4FC244,"Subiculum, dorsal part, molecular layer",537,509,/997/8/567/688/695/1089/822/502/509/829/,819
845,SUBd-sp,4BB547,"Subiculum, dorsal part, pyramidal layer",538,509,/997/8/567/688/695/1089/822/502/509/845/,835
837,SUBd-sr,4FC244,"Subiculum, dorsal part, stratum radiatum",539,509,/997/8/567/688/695/1089/822/502/509/837/,827
518,SUBv,4FC244,"Subiculum, ventral part",540,502,/997/8/567/688/695/1089/822/502/518/,508
853,SUBv-m,4FC244,"Subiculum, ventral part, molecular layer",541,518,/997/8/567/688/695/1089/822/502/518/853/,843
870,SUBv-sp,4BB547,"Subiculum, ventral part, pyramidal layer",542,518,/997/8/567/688/695/1089/822/502/518/870/,860
861,SUBv-sr,4FC244,"Subiculum, ventral part, stratum radiatum",543,518,/997/8/567/688/695/1089/822/502/518/861/,851
484682470,ProS,58BA48,Prosubiculum,544,822,/997/8/567/688/695/1089/822/484682470/,1270
484682475,ProSd,58BA48,"Prosubiculum, dorsal part",545,484682470,/997/8/567/688/695/1089/822/484682470/484682475/,1271
484682479,ProSd-m,58BA48,"Prosubiculum, dorsal part, molecular layer",546,484682475,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,1272
484682483,ProSd-sp,56B84B,"Prosubiculum, dorsal part, pyramidal layer",547,484682475,/997/8/567/688/695/1089/822/484682470/484682475/484682483/,1273
484682487,ProSd-sr,58BA48,"Prosubiculum, dorsal part, stratum radiatum",548,484682475,/997/8/567/688/695/1089/822/484682470/484682475/484682487/,1274
484682492,ProSv,58BA48,"Prosubiculum, ventral part",549,484682470,/997/8/567/688/695/1089/822/484682470/484682492/,1275
484682496,ProSv-m,58BA48,"Prosubiculum, ventral part, molecular layer",550,484682492,/997/8/567/688/695/1089/822/484682470/484682492/484682496/,1276
484682500,ProSv-sp,56B84B,"Prosubiculum, ventral part, pyramidal layer",551,484682492,/997/8/567/688/695/1089/822/484682470/484682492/484682500/,1277
484682504,Prosv-sr,58BA48,"Prosubiculum, ventral part, stratum radiatum",552,484682492,/997/8/567/688/695/1089/822/484682470/484682492/484682504/,1278
589508447,HATA,33B932,Hippocampo-amygdalar transition area,553,822,/997/8/567/688/695/1089/822/589508447/,1308
484682508,APr,33B932,Area prostriata,554,822,/997/8/567/688/695/1089/822/484682508/,1279
703,CTXsp,8ADA87,Cortical subplate,555,688,/997/8/567/688/703/,693
16,6b,8ADA87,"Layer 6b, isocortex",556,703,/997/8/567/688/703/16/,14
583,CLA,8ADA87,Claustrum,557,703,/997/8/567/688/703/583/,573
942,EP,A0EE9D,Endopiriform nucleus,558,703,/997/8/567/688/703/942/,932
952,EPd,A0EE9D,"Endopiriform nucleus, dorsal part",559,942,/997/8/567/688/703/942/952/,942
966,EPv,A0EE9D,"Endopiriform nucleus, ventral part",560,942,/997/8/567/688/703/942/966/,956
131,LA,90EB8D,Lateral amygdalar nucleus,561,703,/997/8/567/688/703/131/,126
295,BLA,9DE79C,Basolateral amygdalar nucleus,562,703,/997/8/567/688/703/295/,285
303,BLAa,9DE79C,"Basolateral amygdalar nucleus, anterior part",563,295,/997/8/567/688/703/295/303/,293
311,BLAp,9DE79C,"Basolateral amygdalar nucleus, posterior part",564,295,/997/8/567/688/703/295/311/,301
451,BLAv,9DE79C,"Basolateral amygdalar nucleus, ventral part",565,295,/997/8/567/688/703/295/451/,441
319,BMA,84EA81,Basomedial amygdalar nucleus,566,703,/997/8/567/688/703/319/,309
327,BMAa,84EA81,"Basomedial amygdalar nucleus, anterior part",567,319,/997/8/567/688/703/319/327/,317
334,BMAp,84EA81,"Basomedial amygdalar nucleus, posterior part",568,319,/997/8/567/688/703/319/334/,324
780,PA,97EC93,Posterior amygdalar nucleus,569,703,/997/8/567/688/703/780/,770
623,CNU,98D6F9,Cerebral nuclei,570,567,/997/8/567/623/,613
477,STR,98D6F9,Striatum,571,623,/997/8/567/623/477/,467
485,STRd,98D6F9,Striatum dorsal region,572,477,/997/8/567/623/477/485/,475
672,CP,98D6F9,Caudoputamen,573,485,/997/8/567/623/477/485/672/,662
493,STRv,80CDF8,Striatum ventral region,574,477,/997/8/567/623/477/493/,483
56,ACB,80CDF8,Nucleus accumbens,575,493,/997/8/567/623/477/493/56/,51
998,FS,80CDF8,Fundus of striatum,576,493,/997/8/567/623/477/493/998/,988
754,OT,80CDF8,Olfactory tubercle,577,493,/997/8/567/623/477/493/754/,744
481,isl,80CDF8,Islands of Calleja,578,754,/997/8/567/623/477/493/754/481/,471
489,islm,80CDF8,Major island of Calleja,579,754,/997/8/567/623/477/493/754/489/,479
144,OT1-3,80CDF8,"Olfactory tubercle, layers 1-3",580,754,/997/8/567/623/477/493/754/144/,139
458,OT1,80CDF8,"Olfactory tubercle, molecular layer",581,754,/997/8/567/623/477/493/754/458/,448
465,OT2,80CDF8,"Olfactory tubercle, pyramidal layer",582,754,/997/8/567/623/477/493/754/465/,455
473,OT3,80CDF8,"Olfactory tubercle, polymorph layer",583,754,/997/8/567/623/477/493/754/473/,463
549009199,LSS,80CDF8,Lateral strip of striatum,584,493,/997/8/567/623/477/493/549009199/,1292
275,LSX,90CBED,Lateral septal complex,585,477,/997/8/567/623/477/275/,266
242,LS,90CBED,Lateral septal nucleus,586,275,/997/8/567/623/477/275/242/,235
250,LSc,90CBED,"Lateral septal nucleus, caudal (caudodorsal) part",587,242,/997/8/567/623/477/275/242/250/,243
258,LSr,90CBED,"Lateral septal nucleus, rostral (rostroventral) part",588,242,/997/8/567/623/477/275/242/258/,251
266,LSv,90CBED,"Lateral septal nucleus, ventral part",589,242,/997/8/567/623/477/275/242/266/,258
310,SF,90CBED,Septofimbrial nucleus,590,275,/997/8/567/623/477/275/310/,300
333,SH,90CBED,Septohippocampal nucleus,591,275,/997/8/567/623/477/275/333/,323
278,sAMY,80C0E2,Striatum-like amygdalar nuclei,592,477,/997/8/567/623/477/278/,269
23,AAA,80C0E2,Anterior amygdalar area,593,278,/997/8/567/623/477/278/23/,21
292,BA,80C0E2,Bed nucleus of the accessory olfactory tract,594,278,/997/8/567/623/477/278/292/,282
536,CEA,80C0E2,Central amygdalar nucleus,595,278,/997/8/567/623/477/278/536/,526
544,CEAc,80C0E2,"Central amygdalar nucleus, capsular part",596,536,/997/8/567/623/477/278/536/544/,534
551,CEAl,80C0E2,"Central amygdalar nucleus, lateral part",597,536,/997/8/567/623/477/278/536/551/,541
559,CEAm,80C0E2,"Central amygdalar nucleus, medial part",598,536,/997/8/567/623/477/278/536/559/,549
1105,IA,80C0E2,Intercalated amygdalar nucleus,599,278,/997/8/567/623/477/278/1105/,1094
403,MEA,80C0E2,Medial amygdalar nucleus,600,278,/997/8/567/623/477/278/403/,393
411,MEAad,80C0E2,"Medial amygdalar nucleus, anterodorsal part",601,403,/997/8/567/623/477/278/403/411/,401
418,MEAav,80C0E2,"Medial amygdalar nucleus, anteroventral part",602,403,/997/8/567/623/477/278/403/418/,408
426,MEApd,80C0E2,"Medial amygdalar nucleus, posterodorsal part",603,403,/997/8/567/623/477/278/403/426/,416
472,MEApd-a,80C0E2,"Medial amygdalar nucleus, posterodorsal part, sublayer a",604,426,/997/8/567/623/477/278/403/426/472/,462
480,MEApd-b,80C0E2,"Medial amygdalar nucleus, posterodorsal part, sublayer b",605,426,/997/8/567/623/477/278/403/426/480/,470
487,MEApd-c,80C0E2,"Medial amygdalar nucleus, posterodorsal part, sublayer c",606,426,/997/8/567/623/477/278/403/426/487/,477
435,MEApv,80C0E2,"Medial amygdalar nucleus, posteroventral part",607,403,/997/8/567/623/477/278/403/435/,425
803,PAL,8599CC,Pallidum,608,623,/997/8/567/623/803/,793
818,PALd,8599CC,"Pallidum, dorsal region",609,803,/997/8/567/623/803/818/,808
1022,GPe,8599CC,"Globus pallidus, external segment",610,818,/997/8/567/623/803/818/1022/,1011
1031,GPi,8599CC,"Globus pallidus, internal segment",611,818,/997/8/567/623/803/818/1031/,1020
835,PALv,A2B1D8,"Pallidum, ventral region",612,803,/997/8/567/623/803/835/,825
342,SI,A2B1D8,Substantia innominata,613,835,/997/8/567/623/803/835/342/,332
298,MA,A2B1D8,Magnocellular nucleus,614,835,/997/8/567/623/803/835/298/,288
826,PALm,96A7D3,"Pallidum, medial region",615,803,/997/8/567/623/803/826/,816
904,MSC,96A7D3,Medial septal complex,616,826,/997/8/567/623/803/826/904/,894
564,MS,96A7D3,Medial septal nucleus,617,904,/997/8/567/623/803/826/904/564/,554
596,NDB,96A7D3,Diagonal band nucleus,618,904,/997/8/567/623/803/826/904/596/,586
581,TRS,96A7D3,Triangular nucleus of septum,619,826,/997/8/567/623/803/826/581/,571
809,PALc,B3C0DF,"Pallidum, caudal region",620,803,/997/8/567/623/803/809/,799
351,BST,B3C0DF,Bed nuclei of the stria terminalis,621,809,/997/8/567/623/803/809/351/,341
359,BSTa,B3C0DF,"Bed nuclei of the stria terminalis, anterior division",622,351,/997/8/567/623/803/809/351/359/,349
537,BSTal,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",623,359,/997/8/567/623/803/809/351/359/537/,527
498,BSTam,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",624,359,/997/8/567/623/803/809/351/359/498/,488
505,BSTdm,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",625,359,/997/8/567/623/803/809/351/359/505/,495
513,BSTfu,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",626,359,/997/8/567/623/803/809/351/359/513/,503
546,BSTju,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",627,359,/997/8/567/623/803/809/351/359/546/,536
521,BSTmg,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",628,359,/997/8/567/623/803/809/351/359/521/,511
554,BSTov,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",629,359,/997/8/567/623/803/809/351/359/554/,544
562,BSTrh,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",630,359,/997/8/567/623/803/809/351/359/562/,552
529,BSTv,B3C0DF,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",631,359,/997/8/567/623/803/809/351/359/529/,519
367,BSTp,B3C0DF,"Bed nuclei of the stria terminalis, posterior division",632,351,/997/8/567/623/803/809/351/367/,357
569,BSTd,B3C0DF,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",633,367,/997/8/567/623/803/809/351/367/569/,559
578,BSTpr,B3C0DF,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",634,367,/997/8/567/623/803/809/351/367/578/,568
585,BSTif,B3C0DF,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",635,367,/997/8/567/623/803/809/351/367/585/,575
594,BSTtr,B3C0DF,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",636,367,/997/8/567/623/803/809/351/367/594/,584
602,BSTse,B3C0DF,"Bed nuclei of the stria terminalis, posterior division, strial extension",637,367,/997/8/567/623/803/809/351/367/602/,592
287,BAC,B3C0DF,Bed nucleus of the anterior commissure,638,809,/997/8/567/623/803/809/287/,277
343,BS,FF7080,Brain stem,639,8,/997/8/343/,333
1129,IB,FF7080,Interbrain,640,343,/997/8/343/1129/,1116
549,TH,FF7080,Thalamus,641,1129,/997/8/343/1129/549/,539
864,DORsm,FF8084,"Thalamus, sensory-motor cortex related",642,549,/997/8/343/1129/549/864/,854
637,VENT,FF8084,Ventral group of the dorsal thalamus,643,864,/997/8/343/1129/549/864/637/,627
629,VAL,FF8084,Ventral anterior-lateral complex of the thalamus,644,637,/997/8/343/1129/549/864/637/629/,619
685,VM,FF8084,Ventral medial nucleus of the thalamus,645,637,/997/8/343/1129/549/864/637/685/,675
709,VP,FF8084,Ventral posterior complex of the thalamus,646,637,/997/8/343/1129/549/864/637/709/,699
718,VPL,FF8084,Ventral posterolateral nucleus of the thalamus,647,709,/997/8/343/1129/549/864/637/709/718/,708
725,VPLpc,FF8084,"Ventral posterolateral nucleus of the thalamus, parvicellular part",648,709,/997/8/343/1129/549/864/637/709/725/,715
733,VPM,FF8084,Ventral posteromedial nucleus of the thalamus,649,709,/997/8/343/1129/549/864/637/709/733/,723
741,VPMpc,FF8084,"Ventral posteromedial nucleus of the thalamus, parvicellular part",650,709,/997/8/343/1129/549/864/637/709/741/,731
563807435,PoT,FF8084,Posterior triangular thalamic nucleus,651,637,/997/8/343/1129/549/864/637/563807435/,1304
406,SPF,FF8084,Subparafascicular nucleus,652,864,/997/8/343/1129/549/864/406/,396
414,SPFm,FF8084,"Subparafascicular nucleus, magnocellular part",653,406,/997/8/343/1129/549/864/406/414/,404
422,SPFp,FF8084,"Subparafascicular nucleus, parvicellular part",654,406,/997/8/343/1129/549/864/406/422/,412
609,SPA,FF8084,Subparafascicular area,655,864,/997/8/343/1129/549/864/609/,599
1044,PP,FF8084,Peripeduncular nucleus,656,864,/997/8/343/1129/549/864/1044/,1033
1008,GENd,FF8084,"Geniculate group, dorsal thalamus",657,864,/997/8/343/1129/549/864/1008/,998
475,MG,FF8084,Medial geniculate complex,658,1008,/997/8/343/1129/549/864/1008/475/,465
1072,MGd,FF8084,"Medial geniculate complex, dorsal part",659,475,/997/8/343/1129/549/864/1008/475/1072/,1061
1079,MGv,FF8084,"Medial geniculate complex, ventral part",660,475,/997/8/343/1129/549/864/1008/475/1079/,1068
1088,MGm,FF8084,"Medial geniculate complex, medial part",661,475,/997/8/343/1129/549/864/1008/475/1088/,1077
170,LGd,FF8084,Dorsal part of the lateral geniculate complex,662,1008,/997/8/343/1129/549/864/1008/170/,165
496345664,LGd-sh,FF8084,"Dorsal part of the lateral geniculate complex, shell",663,170,/997/8/343/1129/549/864/1008/170/496345664/,1285
496345668,LGd-co,FF8084,"Dorsal part of the lateral geniculate complex, core",664,170,/997/8/343/1129/549/864/1008/170/496345668/,1286
496345672,LGd-ip,FF8084,"Dorsal part of the lateral geniculate complex, ipsilateral zone",665,170,/997/8/343/1129/549/864/1008/170/496345672/,1287
856,DORpm,FF909F,"Thalamus, polymodal association cortex related",666,549,/997/8/343/1129/549/856/,846
138,LAT,FF909F,Lateral group of the dorsal thalamus,667,856,/997/8/343/1129/549/856/138/,133
218,LP,FF909F,Lateral posterior nucleus of the thalamus,668,138,/997/8/343/1129/549/856/138/218/,211
1020,PO,FF909F,Posterior complex of the thalamus,669,138,/997/8/343/1129/549/856/138/1020/,1009
1029,POL,FF909F,Posterior limiting nucleus of the thalamus,670,138,/997/8/343/1129/549/856/138/1029/,1018
325,SGN,FF909F,Suprageniculate nucleus,671,138,/997/8/343/1129/549/856/138/325/,315
560581551,Eth,FF909F,Ethmoid nucleus of the thalamus,672,138,/997/8/343/1129/549/856/138/560581551/,1300
560581555,REth,FF909F,Retroethmoid nucleus,673,138,/997/8/343/1129/549/856/138/560581555/,1301
239,ATN,FF909F,Anterior group of the dorsal thalamus,674,856,/997/8/343/1129/549/856/239/,232
255,AV,FF909F,Anteroventral nucleus of thalamus,675,239,/997/8/343/1129/549/856/239/255/,248
127,AM,FF909F,Anteromedial nucleus,676,239,/997/8/343/1129/549/856/239/127/,122
1096,AMd,FF909F,"Anteromedial nucleus, dorsal part",677,127,/997/8/343/1129/549/856/239/127/1096/,1085
1104,AMv,FF909F,"Anteromedial nucleus, ventral part",678,127,/997/8/343/1129/549/856/239/127/1104/,1093
64,AD,FF909F,Anterodorsal nucleus,679,239,/997/8/343/1129/549/856/239/64/,59
1120,IAM,FF909F,Interanteromedial nucleus of the thalamus,680,239,/997/8/343/1129/549/856/239/1120/,1108
1113,IAD,FF909F,Interanterodorsal nucleus of the thalamus,681,239,/997/8/343/1129/549/856/239/1113/,1102
155,LD,FF909F,Lateral dorsal nucleus of thalamus,682,239,/997/8/343/1129/549/856/239/155/,150
444,MED,FF909F,Medial group of the dorsal thalamus,683,856,/997/8/343/1129/549/856/444/,434
59,IMD,FF909F,Intermediodorsal nucleus of the thalamus,684,444,/997/8/343/1129/549/856/444/59/,54
362,MD,FF909F,Mediodorsal nucleus of thalamus,685,444,/997/8/343/1129/549/856/444/362/,352
617,MDc,FF909F,"Mediodorsal nucleus of the thalamus, central part",686,362,/997/8/343/1129/549/856/444/362/617/,607
626,MDl,FF909F,"Mediodorsal nucleus of the thalamus, lateral part",687,362,/997/8/343/1129/549/856/444/362/626/,616
636,MDm,FF909F,"Mediodorsal nucleus of the thalamus, medial part",688,362,/997/8/343/1129/549/856/444/362/636/,626
366,SMT,FF909F,Submedial nucleus of the thalamus,689,444,/997/8/343/1129/549/856/444/366/,356
1077,PR,FF909F,Perireunensis nucleus,690,444,/997/8/343/1129/549/856/444/1077/,1066
571,MTN,FF909F,Midline group of the dorsal thalamus,691,856,/997/8/343/1129/549/856/571/,561
149,PVT,FF909F,Paraventricular nucleus of the thalamus,692,571,/997/8/343/1129/549/856/571/149/,144
15,PT,FF909F,Parataenial nucleus,693,571,/997/8/343/1129/549/856/571/15/,13
181,RE,FF909F,Nucleus of reuniens,694,571,/997/8/343/1129/549/856/571/181/,174
560581559,Xi,FF909F,Xiphoid thalamic nucleus,695,571,/997/8/343/1129/549/856/571/560581559/,1302
51,ILM,FF909F,Intralaminar nuclei of the dorsal thalamus,696,856,/997/8/343/1129/549/856/51/,46
189,RH,FF909F,Rhomboid nucleus,697,51,/997/8/343/1129/549/856/51/189/,182
599,CM,FF909F,Central medial nucleus of the thalamus,698,51,/997/8/343/1129/549/856/51/599/,589
907,PCN,FF909F,Paracentral nucleus,699,51,/997/8/343/1129/549/856/51/907/,897
575,CL,FF909F,Central lateral nucleus of the thalamus,700,51,/997/8/343/1129/549/856/51/575/,565
930,PF,FF909F,Parafascicular nucleus,701,51,/997/8/343/1129/549/856/51/930/,920
560581563,PIL,FF909F,Posterior intralaminar thalamic nucleus,702,51,/997/8/343/1129/549/856/51/560581563/,1303
262,RT,FF909F,Reticular nucleus of the thalamus,703,856,/997/8/343/1129/549/856/262/,255
1014,GENv,FF909F,"Geniculate group, ventral thalamus",704,856,/997/8/343/1129/549/856/1014/,1003
27,IGL,FF909F,Intergeniculate leaflet of the lateral geniculate complex,705,1014,/997/8/343/1129/549/856/1014/27/,24
563807439,IntG,FF909F,Intermediate geniculate nucleus,706,1014,/997/8/343/1129/549/856/1014/563807439/,1305
178,LGv,FF909F,Ventral part of the lateral geniculate complex,707,1014,/997/8/343/1129/549/856/1014/178/,171
300,LGvl,FF909F,"Ventral part of the lateral geniculate complex, lateral zone",708,178,/997/8/343/1129/549/856/1014/178/300/,290
316,LGvm,FF909F,"Ventral part of the lateral geniculate complex, medial zone",709,178,/997/8/343/1129/549/856/1014/178/316/,306
321,SubG,FF909F,Subgeniculate nucleus,710,1014,/997/8/343/1129/549/856/1014/321/,311
958,EPI,FF909F,Epithalamus,711,856,/997/8/343/1129/549/856/958/,948
483,MH,FF909F,Medial habenula,712,958,/997/8/343/1129/549/856/958/483/,473
186,LH,FF909F,Lateral habenula,713,958,/997/8/343/1129/549/856/958/186/,179
953,PIN,FF909F,Pineal body,714,958,/997/8/343/1129/549/856/958/953/,943
1097,HY,E64438,Hypothalamus,715,1129,/997/8/343/1129/1097/,1086
157,PVZ,FF5D50,Periventricular zone,716,1097,/997/8/343/1129/1097/157/,152
390,SO,FF5D50,Supraoptic nucleus,717,157,/997/8/343/1129/1097/157/390/,380
332,ASO,FF5D50,Accessory supraoptic group,718,157,/997/8/343/1129/1097/157/332/,322
432,NC,FF5D50,Nucleus circularis,719,332,/997/8/343/1129/1097/157/332/432/,422
38,PVH,FF5D50,Paraventricular hypothalamic nucleus,720,157,/997/8/343/1129/1097/157/38/,34
71,PVHm,FF5D50,"Paraventricular hypothalamic nucleus, magnocellular division",721,38,/997/8/343/1129/1097/157/38/71/,66
47,PVHam,FF5D50,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",722,71,/997/8/343/1129/1097/157/38/71/47/,42
79,PVHmm,FF5D50,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",723,71,/997/8/343/1129/1097/157/38/71/79/,74
103,PVHpm,FF5D50,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",724,71,/997/8/343/1129/1097/157/38/71/103/,98
652,PVHpml,FF5D50,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",725,103,/997/8/343/1129/1097/157/38/71/103/652/,642
660,PVHpmm,FF5D50,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone",726,103,/997/8/343/1129/1097/157/38/71/103/660/,650
94,PVHp,FF5D50,"Paraventricular hypothalamic nucleus, parvicellular division",727,38,/997/8/343/1129/1097/157/38/94/,89
55,PVHap,FF5D50,"Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",728,94,/997/8/343/1129/1097/157/38/94/55/,50
87,PVHmpd,FF5D50,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",729,94,/997/8/343/1129/1097/157/38/94/87/,82
110,PVHpv,FF5D50,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",730,94,/997/8/343/1129/1097/157/38/94/110/,105
30,PVa,FF5D50,"Periventricular hypothalamic nucleus, anterior part",731,157,/997/8/343/1129/1097/157/30/,27
118,PVi,FF5D50,"Periventricular hypothalamic nucleus, intermediate part",732,157,/997/8/343/1129/1097/157/118/,113
223,ARH,FF5D50,Arcuate hypothalamic nucleus,733,157,/997/8/343/1129/1097/157/223/,216
141,PVR,FF5547,Periventricular region,734,1097,/997/8/343/1129/1097/141/,136
72,ADP,FF5547,Anterodorsal preoptic nucleus,735,141,/997/8/343/1129/1097/141/72/,67
80,AHA,FF5547,Anterior hypothalamic area,736,141,/997/8/343/1129/1097/141/80/,75
263,AVP,FF5547,Anteroventral preoptic nucleus,737,141,/997/8/343/1129/1097/141/263/,256
272,AVPV,FF5547,Anteroventral periventricular nucleus,738,141,/997/8/343/1129/1097/141/272/,264
830,DMH,FF5547,Dorsomedial nucleus of the hypothalamus,739,141,/997/8/343/1129/1097/141/830/,820
668,DMHa,FF5547,"Dorsomedial nucleus of the hypothalamus, anterior part",740,830,/997/8/343/1129/1097/141/830/668/,658
676,DMHp,FF5547,"Dorsomedial nucleus of the hypothalamus, posterior part",741,830,/997/8/343/1129/1097/141/830/676/,666
684,DMHv,FF5547,"Dorsomedial nucleus of the hypothalamus, ventral part",742,830,/997/8/343/1129/1097/141/830/684/,674
452,MEPO,FF5547,Median preoptic nucleus,743,141,/997/8/343/1129/1097/141/452/,442
